,text,label
701,Foreigners in Shanghai express solidarity toward city's anti-epidemic efforts   #FOLLOW #InternationalNews #NewsFeed #Breakingnews #PRESIDENT ,"['follow', 'internationalnews', 'newsfeed', 'breakingnews', 'president', 'nflnews']"
702,Sean Hannity Cleverly Trolls Donald Trump    #JimmyKimmel #DonaldTrump #FoxNews #Youtube #TVHost #USA #Comedy #POTUS #JoeBiden #President ,"['jimmykimmel', 'donaldtrump', 'foxnews', 'youtube', 'tvhost', 'usa', 'comedy', 'potus', 'joebiden', 'president', 'troll']"
704,"#PRESIDENT #TRUMP: ""MOM'S &amp; DAD'S MUST BE GIVEN A #VETO OVER ANYONE TEACHING FAR LEFT #GENDER #IDEOLOGIES TO THEIR #CHILDREN IN #SCHOOL WITHOUT #PARENTAL #CONSENT"" | #FJB #MAGA #TRUMP2024 #SAVEAMERICA #KAG #PATRIOT #CONSERVATIVE #PARENTS  ","['president', 'trump', 'veto', 'gender', 'ideologies', 'children', 'school', 'parental', 'consent', 'fjb', 'maga', 'trump2024', 'saveamerica', 'kag', 'patriot', 'conservative', 'parents']"
705,"I think in Africa we need to select or vote for the people who are already rich.  If we vote for a poor person who doesn't have assets, he'll start by stealing from the gvnt to be #rich We need rich people to campaign for the president not the poor to steal from us! ","['rich', 'president']"
706,"In October 2020, #Democrats were introducing a Constitutional Amendment to create a body to recommend removal of a #president because of his inability to fulfil the office.  clearly stated that this has nothing to do with #Trump.  #Biden   ","['democrats', 'president', 'trump', 'biden']"
707,Apni Party #president and former #minister Syed Altaf Bukhari on Tuesday said that Prime Minister Narendra #Modi should make an announcement with regard to the regularisation of the daily wagers within 60 days.  ,"['president', 'minister', 'modi']"
711,"This is to draw your attention  I repeatedly heard your address during India US Virtual summit with  to count How many times you used greetings ""Excellency"".  4Times!  I felt as if #PrimeMinister India was reporting to #President US.  Improve. GetSpines!  ","['primeminister', 'president', 'mhr']"
713,"#NSTnation Repeating the history of the 2018 election, Anwar also retained the post unchallenged.  #PKR #AnwarIbrahim #Election #President    ","['nstnation', 'pkr', 'anwaribrahim', 'election', 'president']"
714, #Taiwan &amp; #Ukraine causing an unchanged #Dilemma. It's easy to be an ARMCHAIR #President -reality is much more complex. Most dangerous those who are resist or avoid uncomfortable #advisers or ACT in Office like  like an #Armchair . #GeorgeWashington never fuel fire  ,"['taiwan', 'ukraine', 'dilemma', 'president', 'advisers', 'armchair', 'georgewashington']"
715," Wondering why it took #PYO this long time to declare his interest in becoming Nigeria's #president, I want to believe he must have been waiting on God being a deep spiritual and patient person. May his #patience and loyalty pay off.","['pyo', 'president', 'patience']"
716,Ever wondered why has there never been a Native American President?#NativeAmerican #President #INDIGENOUS #LandBack #indians ,"['nativeamerican', 'president', 'indigenous', 'landback', 'indians', 'tribes']"
719,#Clap to your #President right now!,"['clap', 'president']"
720,Palestinian PM rejects Israeli court ruling on Palestinian authority   #INFORMATION #InternationalNews #NewsFeed #Breakingnews #PRESIDENT ,"['information', 'internationalnews', 'newsfeed', 'breakingnews', 'president', 'india']"
721,And the VP is declaring for ,['president']
722,"No, they just think he was #vicepresident to the greatest #president ever and if you disagree, you are racist!  ","['vicepresident', 'president']"
723,"You no get work,you neva marry, you dey go jogging,wetin you wan loose,abi you wan loose ur strength😒 #Toyosi #President  ","['toyosi', 'president']"
724,"🇬🇧#Serbia #president  and , the president of the #opposition’s Freedom and Justice Party, to meet today to discuss #political #situation in #Belgrade #Serbia #politics   ","['serbia', 'president', 'opposition', 'political', 'situation', 'belgrade', 'serbia', 'politics']"
726,"With what #Buhari did to Nigeria as a #president from the north, no #southerner will be comfortable with another president from the north come ","['buhari', 'president', 'southerner']"
727,"Imagine if  started with ""I know I fvcked up, ..., Make una forgive me"" E for sweet youths🤪😂😂😂😂   #Politics  ","['politics', 'president']"
730,Who should be President of USA? 1) Elon Musk 2) Oprah Winfrey 3) Warren  Buffett 4) local crack dealer 5) Ted Cruse 6) Colin Kaepernick #ISA #America #president ,"['isa', 'america', 'president', 'thewhitehouse']"
732,El Salvador President accuses US of supporting gangs in his country - #san_salvador #el_salvador #president #country #us  ,"['san_salvador', 'el_salvador', 'president', 'country', 'us']"
733,The most powerful reason to #DecertifyThe2020Election is an #IllegitimatePresident cannot do even one thing as #President that is legitimate.  ,"['decertifythe2020election', 'illegitimatepresident', 'president', 'patriotparty']"
734,"After he met with the #Russian #President on #Monday, #Austrian #Chancellor #KarlNehammer is persuaded that #sanctions aren't reducing the #Kremlin's commitment to #resolving the #Donbass #conflict before stopping #Ukraine's #military effort.","['russian', 'president', 'monday', 'austrian', 'chancellor', 'karlnehammer', 'sanctions', 'kremlin', 'resolving', 'donbass', 'conflict', 'ukraine', 'military']"
735,"Who Made The President, President?   #President  ",['president']
739,#Bitcoin #King #President #USA #India #Australia #Romania #Russia #Estonia #Ukraine #Egypt #Germany #Sweden #Denmark #Iran #Iraq Ishera $ETH #International  $BTC #BTC  #Europe #Africa #Asia #SouthAmerica  Food Line Permeable:  :D Prune Tomato - Basil 6666611111777778888822222,"['bitcoin', 'king', 'president', 'usa', 'india', 'australia', 'romania', 'russia', 'estonia', 'ukraine', 'egypt', 'germany', 'sweden', 'denmark', 'iran', 'iraq', 'international', 'btc', 'europe', 'africa', 'asia', 'southamerica']"
743, We need u to turn on CNN and then act like a leader. #President Zelensky #ArmUkraineNow ,"['president', 'armukrainenow', 'ukrainerussianwar']"
747,"Iowa rejected Biden, but #president back to sell rural plan (from )  No love lost in #press for #Biden. Love slinging mud. Happily, he solders on. Promised to be  for ALL #Americans.👍  ","['president', 'press', 'biden', 'americans']"
748,#President al-#Assad receives delegation of #Islamic #clergymen in #Damascus on the occasion of the holy month of #Ramdan ⁨ 👇MORE..  ,"['president', 'assad', 'islamic', 'clergymen', 'damascus', 'ramdan']"
749,Stand with us to donate healthy food to the people in need. 🥗 🙂  Double tap if you liked this post. ❤️  #aaharfoundation #tuesday #thoughtoftheday #motivation #fooddonation #needypeople #quote #inspirationalquotes #president #fooddonation #charity #hungerfree #changetheworld  ,"['aaharfoundation', 'tuesday', 'thoughtoftheday', 'motivation', 'fooddonation', 'needypeople', 'quote', 'inspirationalquotes', 'president', 'fooddonation', 'charity', 'hungerfree', 'changetheworld']"
752,French President Macron Leads Far-Right Le Pen After First Round Of Voting  #French | #President | #Macron | #Far  Breaking News  👉    ,"['french', 'president', 'macron', 'far']"
754," Parents to special needs kids: You can grow up to be anything, even the #US #President.  Kids: Sure, but isn´t one #JoeBiden enough?","['us', 'president', 'joebiden']"
756,Virtual meeting between Prime Minister Shri Narendra Modi and President of USA His Excellency Mr. Joseph R. Biden   #newonline #PM #ShriNarendraModi  #President #PresidentofUSA #Virtualmeeting #PrimeMinister  #MrJosephRBiden #USA  ,"['newonline', 'pm', 'shrinarendramodi', 'president', 'presidentofusa', 'virtualmeeting', 'primeminister', 'mrjosephrbiden', 'usa']"
757," It was a good meeting, welcome back my Mzee. And even my Mzee Y.K.M. Tibuhaburwa, i have spent three weeks without having sugar and other home things to use, things are very expensive taata. Help to cut on the high taxes. Thanks my one and only #The #President of ","['the', 'president', 'uganda']"
758,#WednesdayWisdom #IndiaVsModi #Indian2 Women's power site: Indian Ex-#president Pranab Mukharjee's talk at the #RSS headquarters in #Nagpur made both the right &amp; the secular talk about #India's ethos. Whats the ethos of #Bharat?    ,"['wednesdaywisdom', 'indiavsmodi', 'indian2', 'president', 'rss', 'nagpur', 'india', 'bharat']"
760,"     Declare Bhubaneswar a Separate District on the eve of its Platinum Jubilee Foundation Day. #President, Samajwadi Party, Odisha.  ",['president']
762,Happy birthday bhai God bless you      #Azam_nabi_azad #Ex_President_ddusu #Vijay_kr_pal #President ,"['azam_nabi_azad', 'ex_president_ddusu', 'vijay_kr_pal', 'president', 'spc_jnu']"
765,The #Republican Party voted to #impeach #President #Trump. Twice. We're done being fooled by the illusion of choice &amp; change...,"['republican', 'impeach', 'president', 'trump']"
766,"   Declare Bhubaneswar a Separate District on the eve of its Platinum Jubilee celebration. #President, Samajwadi Party, Odisha.  ",['president']
767,Please pass a law that will outlaw telling kids about religion until they are adults. #congress #president ,"['congress', 'president', 'supremecourt']"
768," Good morning, Americans.   The #US #President doesn't control #gasoline prices.  Also, as you fill up your gas tanks this week, as each drop flows in, #oil companies are making historic RECORD profits.  In conclusion, don't fall for #GOP crap.  Thanks for coming to my ","['us', 'president', 'gasoline', 'oil', 'gop', 'tedtalk']"
772,"History has given Pakistan a chance, the new Government should appoint the first female President of the Islamic Republic of Pakistan ! #pakistan ","['pakistan', 'president']"
773,Test your preparation with our “Daily MCQ” segment of #PrelimsWithDrishtiIAS programme Stay tuned! #UPSC2022 #President #Polity #DailyMCQ #UPSC #Prelims2022 #Prelims #IAS #IASAspirant #UPSCAspirants #CivilServices #CivilServicesExam #Learn #Learning #DrishtiIAS #DrishtiIASEnglish  ,"['prelimswithdrishtiias', 'upsc2022', 'president', 'polity', 'dailymcq', 'upsc', 'prelims2022', 'prelims', 'ias', 'iasaspirant', 'upscaspirants', 'civilservices', 'civilservicesexam', 'learn', 'learning', 'drishtiias', 'drishtiiasenglish']"
775,#PDM ka junoon... 🤣🤣🤣   i am supporting Your Party. Please make Honorable Sir Asif Ali Zardari sahab #President please it is a request.  Thank you  ,"['pdm', 'president']"
776,Vice-president #YemiOsinbajo finally confirms the suspicion or #Nigerians to declare his intention to run for #President of Nigeria in 2023  ,"['yemiosinbajo', 'nigerians', 'president']"
780,"Mr. #President #POTUS over 100,000 children have now been abducted by #Putin and taken to #Russia and they have used chemical weapons against the #Ukrainians. Do Something!   ","['president', 'potus', 'putin', 'russia', 'ukrainians']"
781, You seem to have Former #President Trump and his family living in your brain!  This is our current President  #LetsgoBrandon !  ,"['president', 'letsgobrandon']"
782,"When ignorant folks want to advertise their ignorance, you don’t have to do anything. You just have to let them talk. #President ","['president', 'obama']"
783,About 400 daughters of President Putin added to the target of government asset freeze - #president  ,['president']
784,"11 April 1968: A week after the assassination of Martin Luther King Jr., #President Lyndon B. Johnson signs the Civil Rights Act of 1968 into law. #MLK #LBJ #history #CivilRights #ad    Help support us. Click on the link above before you shop at Amazon!  ","['president', 'mlk', 'lbj', 'history', 'civilrights', 'ad']"
785,"📣 New Podcast! ""NIGERIA : Why I Am Running For President – Osinbajo"" on  #declared #election #for #his #in #intention #monday #on #osinbajo #president #presidential #ruling #run #seat #the #to #under #vice #yemi  ","['declared', 'election', 'for', 'his', 'in', 'intention', 'monday', 'on', 'osinbajo', 'president', 'presidential', 'ruling', 'run', 'seat', 'the', 'to', 'under', 'vice', 'yemi']"
786," Mr. #President #POTUS please give #Ukrainians the weapons, equipment, no-fly zones and support they need to WIN the war against #Russian tyranny.  #UnitedStates security depends on stopping this war NOW!","['president', 'potus', 'ukrainians', 'russian', 'unitedstates']"
